0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0,1.0,1.0,12.0,1000000000000.0,35.0,8.648909091949463,20.53856873512268,19.0,4.057438087776301,0.0004464635013619045,4.057438087776482e-06,4.4646350136194405e-06,5.374477529684896e-10,8.813458296508259e-10,1.935497040417289e-10
1.0,1000.0,0.001,7.0,10000000.0,20.0,1.5120549201965332,14.230443000793457,17.0,54.80171254348822,0.0054802034393617305,5.4801712543489184e-05,5.480203439361922e-05,4.4444195546056164e-10,4.44879276528809e-07,7.090988833982105e-15
1.0,100.0,0.01,19.0,1e+19,30.0,97.5064640045166,16.562492847442627,51.0,711231.6377949498,70.27247730498271,0.7112319548221674,0.7027253995206806,0.9308750033378601,38.568092346191406,0.5545027852058411
1000.0,1.0,1000.0,9.0,1000000000.0,35.0,8.39566683769226,19.482200145721436,19.0,1.7748517398567625,0.0001775634786902458,1.7748517398567627e-06,1.7756347869024583e-06,1.8430243442502103e-10,1.844867314471088e-10,1.9355659727293364e-16
1.0,1.0,1.0,10.0,10000000000.0,10.0,0.44669270515441895,14.291859865188599,19.0,2.6927323026897363,0.0003891590968123637,2.69273230269074e-06,3.8915909681265395e-06,1.8559687120500712e-09,8.739083900977107e-10,2.8380289229801292e-09
1000.0,1.0,1000.0,9.0,1000000000.0,50.0,16.173340320587158,82.88203287124634,19.0,1.9147820899369776,0.00019152964868140998,1.9147820899369777e-06,1.9152964868141e-06,1.1767047058963698e-10,1.1778814035245944e-10,2.2617283175171195e-16
1.0,1000.0,0.001,7.0,10000000.0,45.0,10.120251893997192,18.532100200653076,18.0,90.57022165492867,0.009057022165492867,9.057022165492869e-05,9.057022165492869e-05,4.268314035549281e-10,4.2725821458589053e-07,1.5131535781662975e-20
1000.0,1.0,1000.0,9.0,1000000000.0,5.0,0.41121816635131836,13.725261211395264,20.0,0.5424950328811686,6.199536953488405e-05,5.424950328811973e-07,6.199536953489057e-07,3.0107100146281596e-10,3.013473914847964e-10,2.4667093020958042e-11
1.0,1.0,1.0,19.0,1e+19,15.0,22.838665008544922,16.694520950317383,51.0,1006226.8660155099,100.55987548854326,1.0065848868501985,1.0063145193545031,334.94537353515625,666.2300415039062,3.660727024078369
1.0,1000.0,0.001,18.0,1e+18,45.0,220.0156090259552,18.449271202087402,51.0,118720.1012224301,11.676996467091868,0.11872010651430637,0.11676997508081918,0.0005129702622070909,0.15574945509433746,0.00035773374838754535
1000.0,1.0,1000.0,16.0,1e+16,50.0,23.490101099014282,86.84107708930969,21.0,1197.8663823093693,0.22700847199681107,0.001197866382843311,0.002270084721991864,3.8527994661308185e-07,1.330639209928819e-10,0.0003855321556329727
1,1,1.0,20,100000000000000000000,10,12.40949296951294,17.145817041397095,51,999398.7468398769,99.58436890161958,1.0029584547317942,1.0029546458936258,568.9432983398438,998.2703857421875,139.6161651611328
1.0,1000.0,0.001,7.0,10000000.0,10.0,0.5349419116973877,14.249271869659424,18.0,14.454899384890652,0.0014454985575014234,1.4454899384890904e-05,1.4454985575014739e-05,4.5593123026987925e-11,4.5635875522975766e-08,2.8388412988763915e-15
1.0,1.0,1.0,15.0,1000000000000000.0,35.0,16.434927225112915,18.56662607192993,19.0,12.181220437056416,0.002348651549709757,1.2181220437599387e-05,2.3486515499191363e-05,2.5021689609161513e-08,9.034516884609545e-11,4.995303015675745e-08
1.0,1.0,1.0,15.0,1000000000000000.0,25.0,31.84674096107483,15.21145486831665,24.0,247.94234296439598,0.02425574622375848,0.00024794235178527394,0.0002425574794961925,1.3263478649605531e-05,2.877465249184752e-06,2.364949250477366e-05
1.0,10.0,0.1,12.0,1000000000000.0,30.0,5.810091018676758,20.262309789657593,18.0,6.19448988498778,0.0006654398069940726,6.194489884988058e-06,6.654398069941316e-06,4.5558298800152386e-10,2.878149940599428e-09,2.133262733128305e-10
1.0,1.0,1.0,17.0,1e+17,10.0,11.029293060302734,15.165430784225464,41.0,223.85904902142684,0.02684371405058117,0.00022385984543026282,0.0002684390505131901,7.437696331180632e-05,4.047029869980179e-05,0.00010828362428583205
1.0,10.0,0.1,18.0,1e+18,40.0,78.93758535385132,19.917744874954224,27.0,1296.5233640913336,0.11967600878350027,0.001296523421883074,0.0011967601945247106,4.2764415411511436e-05,3.996544546680525e-05,4.304431058699265e-05
1.0,100.0,0.01,19.0,1e+19,40.0,193.01804995536804,17.88282608985901,51.0,980455.6611775861,97.36224022168932,0.9804560982097901,0.9736232701897904,1.5868834257125854,111.046142578125,0.4922909140586853
10.0,1.0,10.0,11.0,100000000000.0,30.0,5.881513357162476,19.97917890548706,19.0,1.7303005688338065,0.0001764261167451764,1.7303005688338147e-06,1.7642611674517795e-06,2.318979036575186e-10,2.5487434385240704e-10,2.1333481856067316e-12
100.0,1.0,100.0,18.0,1e+18,10.0,11.13929009437561,15.54553771018982,51.0,1456.3002700791667,0.16107141298023697,0.0014563520804830924,0.0016108287404095428,0.00546607980504632,0.0037080212496221066,0.18127192556858063
1.0,1000.0,0.001,11.0,100000000000.0,25.0,1.95499587059021,14.980232954025269,18.0,35.960656456465784,0.0036464953879828954,3.5960656456594326e-05,3.646495388008968e-05,2.8881212976727966e-09,3.9566554477232785e-08,2.8514426375636504e-09
1.0,1000.0,0.001,18.0,1e+18,5.0,2.39986515045166,14.061667919158936,51.0,1002262.2402976472,100.2226625748176,1.0022978975124237,1.002297939335098,2.1008198261260986,1989.31640625,0.11360402405261993
1.0,1000.0,0.001,18.0,1e+18,10.0,14.549231767654419,15.54553771018982,51.0,1003323.3321662012,100.28196562762734,1.0033590271311583,1.0028910120603722,1.0237517356872559,998.1700439453125,0.026605380699038506
100,1,100.0,20,100000000000000000000,35,158.64112305641174,17.990389108657837,51,5648.624432525985,0.9376216118540466,0.005648649610962735,0.009376299706737527,0.00048774387687444687,1.0508397281228099e-05,0.048211291432380676
100.0,1.0,100.0,5.0,100000.0,35.0,8.217514038085938,16.759673833847046,19.0,1.737556303709198,0.0001737556303709198,1.7375563037091981e-06,1.7375563037091981e-06,1.8103053778251166e-10,1.8284083969088982e-10,1.9355290010971914e-24
100.0,1.0,100.0,7.0,10000000.0,30.0,5.669184923171997,19.315626859664917,19.0,1.7559248952636608,0.00017559248952636608,1.755924895263661e-06,1.755924895263661e-06,2.56641985441064e-10,2.592084047403631e-10,2.1333550222065178e-20
10.0,1.0,10.0,8.0,100000000.0,45.0,10.81133508682251,19.612128019332886,19.0,2.771946601427544,0.0002771946601427544,2.771946601427544e-06,2.7719466014275446e-06,2.706762036730481e-10,2.9774380183589244e-10,1.5132094710187816e-18
1.0,10.0,0.1,13.0,10000000000000.0,45.0,12.69466495513916,19.4829580783844,18.0,14.55326846619535,0.0021892127753346813,1.4553268466201838e-05,2.1892127753366344e-05,1.4167634176942556e-08,4.665906327971925e-09,1.511780745033775e-08
1.0,1.0,1.0,8.0,100000000.0,10.0,0.43354105949401855,14.13357424736023,19.0,1.1986862267653464,0.00011929262505816496,1.1986862267653712e-06,1.1929262505816996e-06,1.664805793222257e-10,3.3267727461705476e-10,2.838861686959432e-13
1.0,100.0,0.01,13.0,10000000000000.0,30.0,5.1620142459869385,18.14142918586731,18.0,20.485687303333368,0.0027907031989400366,2.04856873033425e-05,2.7907031989425264e-05,2.1194697552573416e-08,1.9692139474614123e-08,2.1209723755077903e-08
10.0,1.0,10.0,10.0,10000000000.0,45.0,11.396747589111328,17.99924612045288,19.0,2.7728326911395484,0.000277221434160424,2.7728326911395487e-06,2.7722143416042425e-06,2.706775636962533e-10,2.9774380183589244e-10,1.513208774863578e-14
1.0,100.0,0.01,11.0,100000000000.0,35.0,7.292422771453857,17.131964921951294,18.0,27.125766554605022,0.002712225073139507,2.7125766554605157e-05,2.7122250731395307e-05,4.075606241382701e-10,4.097006822689764e-08,1.9355448233754347e-12
1.0,10.0,0.1,19.0,1e+19,35.0,148.97280502319336,20.071650981903076,51.0,44930.6825342519,4.379379445683355,0.044930702561832944,0.043793833498485195,0.020129352807998657,0.052223820239305496,0.016919905319809914
1.0,1000.0,0.001,12.0,1000000000000.0,20.0,1.8475549221038818,14.319342851638794,18.0,43.223769946173434,0.004313301939717462,4.322376994771193e-05,4.313301940024511e-05,4.833638489465386e-10,4.0607346818433143e-07,7.777370414352447e-11
10.0,1.0,10.0,12.0,1000000000000.0,5.0,0.494586706161499,13.906282186508179,20.0,9.765876858990639,0.0018913510894407182,9.76587685933824e-06,1.891351089575357e-05,2.1244307646384186e-08,3.1977184788978263e-10,2.304896753457797e-07
10.0,1.0,10.0,9.0,1000000000.0,30.0,5.946873903274536,17.211854219436646,19.0,1.7105390420009723,0.00017096226847179707,1.7105390420009725e-06,1.709622684717971e-06,2.3168048035593358e-10,2.548485034115089e-10,2.133356768591586e-16
1.0,10.0,0.1,15.0,1000000000000000.0,5.0,0.6774580478668213,14.328484058380127,18.0,0.19975397375494647,1.791531630246368e-05,1.9975398086145925e-07,1.791531757718602e-07,1.6495607657596167e-10,9.265979650230349e-11,1.7218571013444262e-10
1.0,10.0,0.1,5.0,100000.0,15.0,1.0047008991241455,14.392467021942139,19.0,3.207242099041224,0.0003207242081799677,3.207242099041279e-06,3.207242081799788e-06,3.706072393416804e-10,4.076679438469455e-09,9.118437890187489e-19
1.0,100.0,0.01,16.0,1e+16,35.0,13.830595016479492,18.22979497909546,18.0,44.66651156214928,0.005457498622632784,4.4666511582059113e-05,5.457498627498079e-05,2.86750321265572e-07,4.8000067920384026e-08,2.8913785854456364e-07
10.0,1.0,10.0,6.0,1000000.0,15.0,1.4524381160736084,14.40014100074768,19.0,0.61597687525488,6.161456419562228e-05,6.159768752548906e-07,6.161456419562441e-07,1.3099420159701225e-10,1.440935981644742e-10,9.118586948133871e-17
1.0,100.0,0.01,14.0,100000000000000.0,30.0,4.060791969299316,18.27997064590454,18.0,31.28726203893742,0.0038663027160339425,3.1287262039076886e-05,3.866302716068411e-05,6.62017427544015e-08,1.9597829137296685e-08,6.666778773478654e-08
1.0,100.0,0.01,9.0,1000000000.0,15.0,0.9606037139892578,14.643975019454956,18.0,12.508161313611268,0.0012744544318223916,1.250816131361193e-05,1.2744544318225259e-05,5.726632501534823e-10,4.872127234989421e-08,9.117716304185564e-11
10.0,1.0,10.0,15.0,1000000000000000.0,10.0,1.8905270099639893,14.448286771774292,18.0,22.782942531134744,0.0022657879664205183,2.2782943341668164e-05,2.26578812763735e-05,1.041451810124272e-06,1.0187582721865596e-10,1.1454951163614169e-05
1.0,10.0,0.1,16.0,1e+16,10.0,7.817056894302368,14.440037965774536,28.0,215.81385814249822,0.02470222061222227,0.00021581393492111777,0.0002470223818850643,1.543183134344872e-05,2.5574689061613753e-05,1.4417544662137516e-05
100.0,1.0,100.0,8.0,100000000.0,45.0,12.749468088150024,19.612128019332886,19.0,2.77663115397786,0.000277663115397786,2.77663115397786e-06,2.77663115397786e-06,2.948800925661743e-10,2.9782890043072996e-10,1.5132094710187816e-18
1.0,1.0,1.0,6.0,1000000.0,15.0,0.9939830303192139,14.40014100074768,19.0,1.6479441872316585,0.00016482373179371734,1.6479441872316868e-06,1.6482373179372304e-06,3.958043059970606e-10,7.916085009718188e-10,9.11857702196652e-17
100.0,1.0,100.0,18.0,1e+18,25.0,80.59397602081299,16.707464933395386,51.0,16426.042970825372,1.790859596622397,0.01642662735574839,0.017909870255074692,0.04617914929986,0.013285046443343163,3.33558988571167
1,10,0.1,20,100000000000000000000,30,114.517343044281,16.217156887054443,51,1014729.4886923691,101.2685539378471,1.0147340117939767,1.0126945673869294,29.438669204711914,318.4854431152344,0.5339910387992859
1.0,1000.0,0.001,15.0,1000000000000000.0,25.0,69.13393306732178,15.21145486831665,51.0,8472.791209625304,0.7742948181445115,0.008472791511056099,0.007742948732376445,3.0857016099616885e-05,0.0060231564566493034,2.4864717488526367e-05
1.0,1.0,1.0,11.0,100000000000.0,40.0,10.139816999435425,19.44629716873169,19.0,2.2775167227946826,0.0002292540626527284,2.277516722794693e-06,2.292540626527304e-06,1.6781349920780286e-10,3.338553322684845e-10,1.7716635450359952e-12
1.0,1.0,1.0,11.0,100000000000.0,50.0,15.161350011825562,66.42463874816895,19.0,2.7927406595262707,0.0002776574189233827,2.7927406595262838e-06,2.7765741892338515e-06,1.035699373486132e-10,2.0487815610703564e-10,2.2617227101590087e-12
1.0,100.0,0.01,15.0,1000000000000000.0,5.0,0.659038782119751,14.328484058380127,19.0,1.6485565110555522,7.344279898546802e-05,1.6485565697051385e-06,7.344280421111824e-07,2.9644590782140767e-08,1.8654100131243467e-06,1.1286934942233984e-08
1000.0,1.0,1000.0,12.0,1000000000000.0,50.0,16.34564518928528,60.13058805465698,19.0,2.5498702570396548,0.00035831817803000376,2.5498702570397685e-06,3.5831817803003556e-06,1.368484076058607e-10,1.367590901635296e-10,2.2616335193514914e-10
10.0,1.0,10.0,5.0,100000.0,50.0,14.352892875671387,30.974406957626343,19.0,2.606175839758862,0.0002606175839758862,2.606175839758862e-06,2.606175839758862e-06,2.168333429475311e-10,2.38516678630063e-10,2.2616691456492985e-24
1.0,10.0,0.1,6.0,1000000.0,50.0,13.509396076202393,64.68150401115417,18.0,9.855532552904833,0.0009855532552904833,9.855532552904834e-06,9.855532552904834e-06,3.893830813339605e-10,4.283213783651263e-09,2.2617003135436638e-22
100.0,1.0,100.0,17.0,1e+17,50.0,50.636815786361694,92.09527707099915,19.0,261.36103648130995,0.015755296489047055,0.0002613610376463108,0.00015755296629503608,1.5912911521809292e-06,5.51905465773217e-10,0.0001606652222108096
1.0,10.0,0.1,14.0,100000000000000.0,20.0,8.437174081802368,15.096875667572021,18.0,34.36875561793561,0.0029419942626702777,3.4368755740207556e-05,2.9419942836034385e-05,1.880439185697469e-06,2.544891231082147e-08,2.0659381334553473e-06
10.0,1.0,10.0,17.0,1e+17,20.0,58.47119879722595,15.358952045440674,51.0,1964.0343756786694,0.30417766889304687,0.001964041362996528,0.003041798332045532,0.0029859011992812157,0.0003227185516152531,0.029617726802825928
1.0,100.0,0.01,9.0,1000000000.0,20.0,1.7703440189361572,14.138613939285278,18.0,11.760344329567275,0.0011795737286064423,1.1760344329567898e-05,1.1795737286065665e-05,2.7177077255302606e-10,2.0358728036740104e-08,7.090118769870202e-11
1.0,1.0,1.0,16.0,1e+16,5.0,0.8279469013214111,14.323091983795166,19.0,3.657259214895246,0.00036605138476319965,3.657260516013331e-06,3.660516452184542e-06,4.3567788452492096e-06,3.1099520469979325e-07,8.402562343690079e-06
1.0,10.0,0.1,7.0,10000000.0,25.0,2.6152849197387695,14.758425951004028,19.0,3.9367785338169803,0.0003936461128919433,3.936778533817051e-06,3.93646112891957e-06,1.7587978295985351e-10,1.9345991475461233e-09,7.840806115814135e-15
100.0,1.0,100.0,10.0,10000000000.0,50.0,13.751833200454712,84.76102614402771,19.0,1.9124009662320702,0.00019108447909843562,1.9124009662320705e-06,1.910844790984358e-06,1.1645179265329375e-10,1.1761608353921815e-10,2.2617277245940565e-14
1000.0,1.0,1000.0,18.0,1e+18,35.0,42.731069803237915,18.874319076538086,21.0,319.090556825982,0.03541102061652168,0.0003190905710492494,0.00035411023773371155,4.086273008852004e-07,1.9822701813332344e-10,0.0004088376881554723
1.0,1000.0,0.001,16.0,1e+16,20.0,58.28564476966858,15.0593740940094,51.0,881045.4601477816,87.84751165851,0.8810457735912963,0.8784757416434105,0.433609277009964,385.12896728515625,0.04891388863325119
1.0,1000.0,0.001,9.0,1000000000.0,20.0,1.7958309650421143,14.138613939285278,17.0,54.79691725873661,0.005480209440563044,5.479691725873951e-05,5.480209440563621e-05,5.152459015000943e-10,4.448707784376893e-07,7.089034914642411e-11
1000.0,1.0,1000.0,7.0,10000000.0,35.0,8.615900993347168,17.324711799621582,19.0,1.7745397052237877,0.00017745397052237877,1.7745397052237878e-06,1.7745397052237878e-06,1.8430243442502103e-10,1.844867314471088e-10,1.9355654748700052e-20
1.0,10.0,0.1,8.0,100000000.0,35.0,6.754943132400513,17.527934789657593,18.0,5.766218528009404,0.0005766218528009404,5.766218528009404e-06,5.766218528009404e-06,1.669160087924837e-10,1.8360759579394426e-09,1.9355767839799425e-18
1.0,1000.0,0.001,8.0,100000000.0,50.0,12.991062879562378,84.22272896766663,18.0,152.92609576121663,0.015292609576121663,0.00015292609576121664,0.00015292609576121664,4.547786036646073e-10,4.5523336211772403e-07,2.2619526819864684e-18
1000.0,1.0,1000.0,6.0,1000000.0,45.0,12.934849977493286,17.758641958236694,19.0,2.7444912119278797,0.00027444912119278797,2.74449121192788e-06,2.7444912119278803e-06,2.9794058886700725e-10,2.982385172156654e-10,1.5132062412581526e-22
10.0,1.0,10.0,18.0,1e+18,30.0,40.74480581283569,18.06067681312561,21.0,88.94195094953206,0.006778659663524422,8.894195491406538e-05,6.778660267833697e-05,4.780689323524712e-06,1.2769629798015103e-08,5.245988359092735e-05
1.0,1.0,1.0,9.0,1000000000.0,30.0,5.855726003646851,17.211854219436646,19.0,2.2400846230436744,0.00022397022225595364,2.2400846230436745e-06,2.2397022225595366e-06,2.345234006995156e-10,4.690465793544263e-10,2.133356106847096e-16
1.0,10.0,0.1,11.0,100000000000.0,40.0,9.491069078445435,19.44629716873169,18.0,7.773671542829114,0.0007760616884127103,7.77367154282915e-06,7.760616884127172e-06,4.74584482823559e-10,5.2027124830544835e-09,1.771663436615778e-12
1.0,100.0,0.01,10.0,10000000000.0,50.0,14.03733777999878,84.76102614402771,18.0,37.439886716168076,0.0037438610071518497,3.743988671616808e-05,3.7438610071518534e-05,4.4934717058353613e-10,4.538179965152267e-08,2.26176363879102e-14
1.0,1.0,1.0,9.0,1000000000.0,20.0,2.3515450954437256,14.138613939285278,19.0,2.2345213848975263,0.00023781819838575302,2.2345213848976445e-06,2.3781819838577804e-06,4.2780487485849505e-10,7.847088534518321e-10,7.090084075400682e-11
1000.0,1.0,1000.0,19.0,1e+19,45.0,137.49727511405945,18.812639951705933,35.0,1047.2400289782056,0.22017938546250093,0.0010472404957791392,0.002201795817498282,2.8853762614744483e-06,1.2684552297415053e-09,0.0028869931120425463
1.0,1000.0,0.001,17.0,1e+17,50.0,132.31618309020996,92.09527707099915,31.0,3826.22397933513,0.3731034585077708,0.00382622399639029,0.0037310346183394277,5.803804583592864e-07,0.00017519324319437146,4.05767565325732e-07
10.0,1.0,10.0,12.0,1000000000000.0,40.0,10.94980788230896,17.59958815574646,19.0,2.7243755686226097,0.00033629214064490043,2.724375568622731e-06,3.3629214064493027e-06,2.6317073520409906e-10,2.7177179950932384e-10,1.7715991174060974e-10
1.0,1.0,1.0,9.0,1000000000.0,5.0,0.4670097827911377,13.725261211395264,19.0,0.5413119883090323,6.188640990956173e-05,5.413119883090608e-07,6.188640990956826e-07,1.6300610861108566e-10,3.013450877720203e-10,2.466710689874585e-11
1.0,1.0,1.0,5.0,100000.0,10.0,0.45313119888305664,13.457901954650879,19.0,1.2045912617499823,0.00012045912789915292,1.2045912617500032e-06,1.2045912789915709e-06,1.6633908139773723e-10,3.3267816279547446e-10,2.8388120009662754e-19
100.0,1.0,100.0,9.0,1000000000.0,20.0,2.040623188018799,14.138613939285278,19.0,1.0825776280283854,0.0001337889165569095,1.0825776280284427e-06,1.337889165569236e-06,1.1530638943657578e-10,1.1575044395195633e-10,7.090066728165922e-11
10.0,1.0,10.0,17.0,1e+17,15.0,32.029621839523315,14.724915981292725,44.0,697.6323946035444,0.1442788888949469,0.0006976348765251186,0.0014427991548069362,0.000446198508143425,1.1336946045048535e-05,0.004794813692569733
1.0,10.0,0.1,14.0,100000000000000.0,15.0,4.960622072219849,14.33432388305664,18.0,6.6907690230834955,0.000947904178161707,6.690769046886896e-06,9.47904184906326e-06,8.602813750258065e-08,8.267249995697057e-09,9.380422483218354e-08
1.0,1.0,1.0,7.0,10000000.0,25.0,2.3669629096984863,14.758425951004028,19.0,3.462454499059138,0.0003464364826157862,3.4624544990591997e-06,3.464364826157983e-06,3.221739264258616e-10,6.443400257793996e-10,7.840563017358273e-15
1000.0,1.0,1000.0,6.0,1000000.0,10.0,0.5663571357727051,14.056540727615356,19.0,0.02814987764055843,2.8568678018814353e-06,2.8149877640558917e-08,2.856867801881534e-08,2.5320598482508894e-13,2.534591460323643e-13,2.838841179762383e-17
1.0,1.0,1.0,7.0,10000000.0,35.0,8.586344242095947,17.324711799621582,19.0,3.7899121524276325,0.00037899121524276325,3.789912152427633e-06,3.789912152427633e-06,4.409955733919446e-10,8.819912022950405e-10,1.9355696753965533e-20
1.0,100.0,0.01,17.0,1e+17,50.0,93.36007380485535,92.09527707099915,23.0,693.8681583266632,0.06146304430900784,0.0006938681614195382,0.0006146304485694341,7.543816877841891e-07,1.0782157914945856e-05,6.541038715113245e-07
1.0,10.0,0.1,7.0,10000000.0,10.0,0.5021021366119385,14.249271869659424,19.0,0.16014496165460912,1.5961375979145487e-05,1.6014496165461192e-07,1.5961375979146045e-07,8.098055646194036e-13,8.879472677969513e-12,2.838841722392865e-15
1000.0,1.0,1000.0,10.0,10000000000.0,25.0,2.9591259956359863,15.081097841262817,19.0,5.404961141904742,0.0009767312171788944,5.404961141906757e-06,9.767312171796229e-06,1.8258301814899625e-10,1.7492737813817882e-10,7.838210969168813e-09
1.0,10.0,0.1,18.0,1e+18,5.0,1.6563098430633545,14.061667919158936,51.0,1002262.113723308,100.22264990425603,1.0022977709335814,1.0022978126204665,180.95013427734375,1989.3160400390625,0.11353500187397003
1000.0,1.0,1000.0,19.0,1e+19,10.0,12.372497797012329,14.359664916992188,51.0,1806.8392608357296,0.18052998858709124,0.0018074821437900222,0.0018065848611237612,0.05097338184714317,0.029566491022706032,21.45786476135254
1.0,1.0,1.0,18.0,1e+18,35.0,63.739912033081055,18.874319076538086,24.0,215.13551595924469,0.016577913917302567,0.00021513552554877941,0.00016577915395203454,2.269184187753126e-05,8.538127644897031e-07,4.452986831893213e-05
1.0,1.0,1.0,18.0,1e+18,25.0,81.8797960281372,16.707464933395386,51.0,1025138.0355936341,102.45467856387518,1.0251745066544413,1.0246196874200217,199.05691528320312,396.7130432128906,1.4007837772369385
1000.0,1.0,1000.0,5.0,100000.0,15.0,1.0916130542755127,14.392467021942139,19.0,0.6203166967575555,6.203166795160087e-05,6.203166967575662e-07,6.203166795160301e-07,1.440213226455711e-10,1.441653324496528e-10,9.118420312599472e-19
100.0,1.0,100.0,15.0,1000000000000000.0,5.0,0.3523128032684326,14.328484058380127,19.0,19.247826414208035,0.002072026378556302,1.924782709897501e-05,2.0720265259864826e-05,1.0719876541998019e-07,1.1141265687797386e-10,1.0815934729180299e-05
1.0,10.0,0.1,7.0,10000000.0,5.0,0.29567408561706543,13.448163032531738,19.0,0.8957675891529606,8.966026217382961e-05,8.957675891529764e-07,8.966026217383274e-07,1.0792358673406e-10,1.1871347238567864e-09,2.4667907588826494e-15
1000.0,1.0,1000.0,13.0,10000000000000.0,20.0,3.509774923324585,14.86035680770874,19.0,615.5575271049054,0.11687711368716691,0.0006155575273239086,0.0011687711377033208,4.388861611914763e-07,1.033497315505727e-10,0.00043922167969867587
1000,1,1000.0,20,100000000000000000000,45,226.4742829799652,18.690249919891357,51,11675.884940428903,1.796759405707931,0.01167593698505216,0.01796775423670548,0.00013227002636995167,2.6339280339016113e-06,0.12976835668087006
1000.0,1.0,1000.0,5.0,100000.0,40.0,8.361317873001099,17.997677087783813,19.0,1.9805831833252796,0.00019805831833252796,1.98058318332528e-06,1.98058318332528e-06,3.3710106928097616e-10,3.3743813299125236e-10,1.771635259428474e-24
1.0,10.0,0.1,9.0,1000000000.0,40.0,7.966480016708374,17.68872594833374,18.0,7.8001776163261525,0.0007799180222747282,7.800177616326154e-06,7.799180222747283e-06,4.729825420213274e-10,5.202806185877762e-09,1.7716709207871417e-16
1.0,1.0,1.0,14.0,100000000000000.0,15.0,3.6580328941345215,14.33432388305664,18.0,20.06386754017838,0.0007131166667875277,2.0063867611558556e-05,7.131166718615641e-06,1.5101896906344336e-06,2.1955703921605618e-10,3.0201599656720646e-06
1000,1,1000.0,20,100000000000000000000,10,11.738737106323242,17.145817041397095,51,999625.2699426379,99.60693831899522,1.0031857846757477,1.0031819516672293,999.5856323242188,997.5496826171875,3035.546142578125
1.0,10.0,0.1,10.0,10000000000.0,35.0,8.13022780418396,18.07964587211609,18.0,5.7643442958252535,0.0005763899014255003,5.764344295825254e-06,5.763899014255009e-06,1.6694189086674527e-10,1.8361673292943692e-09,1.9355758247813042e-14
10.0,1.0,10.0,19.0,1e+19,45.0,147.94797229766846,18.812639951705933,43.0,1411.2408496706034,0.2093468617164831,0.0014112414787227096,0.002093470483467431,0.00028743158327415586,1.1277385965513531e-05,0.0030489733908325434
1.0,100.0,0.01,18.0,1e+18,25.0,68.81908202171326,16.707464933395386,51.0,1029632.6730746602,102.85795129915209,1.0296693040399791,1.0286527017221148,4.649085521697998,399.9555969238281,0.6960206031799316
1.0,1.0,1.0,16.0,1e+16,20.0,35.78666114807129,15.0593740940094,35.0,1181.3236798822356,0.1449639083669254,0.001181324100153678,0.0014496401151258534,0.0007183490670286119,0.00019219312525819987,0.0012445049360394478
10.0,1.0,10.0,13.0,10000000000000.0,35.0,9.35487985610962,18.46892476081848,19.0,9.422059674240188,0.001766511566444251,9.422059674244388e-06,1.766511566445827e-05,1.9259254191439368e-09,1.8368495613430014e-10,1.9348329161061883e-08
1.0,1.0,1.0,16.0,1e+16,30.0,13.431602001190186,20.727304935455322,19.0,15.712339226587034,0.0007064555006373041,1.5712339233590716e-05,7.0645550126710084e-06,1.8388317357675987e-07,7.310567706753091e-10,3.670352839435509e-07
1000.0,1.0,1000.0,14.0,100000000000000.0,25.0,13.046120166778564,15.039973020553589,20.0,458.87837186226056,0.11449504705532831,0.0004588783734947884,0.001144950478699945,4.392750838633219e-07,2.4712992763298303e-10,0.00043946722871623933
1.0,100.0,0.01,8.0,100000000.0,45.0,11.785987138748169,19.612128019332886,18.0,33.6787337435851,0.00336787337435851,3.36787337435851e-05,3.36787337435851e-05,4.5757006517099796e-10,4.621457705411558e-08,1.5131962361289808e-18
10.0,1.0,10.0,6.0,1000000.0,20.0,1.7632389068603516,14.344338178634644,19.0,0.8587015062511067,8.578530287151054e-05,8.587015062511216e-07,8.57853028715135e-07,1.036775595930628e-10,1.1404530791958578e-10,7.09023751575789e-17
1.0,10.0,0.1,5.0,100000.0,20.0,1.2842438220977783,14.249594926834106,19.0,4.908931424314261,0.0004908931407072714,4.908931424314346e-06,4.908931407072884e-06,3.806813475559778e-10,4.1874947953601804e-09,7.090176552546745e-19
100.0,1.0,100.0,14.0,100000000000000.0,30.0,5.593702077865601,18.27997064590454,19.0,84.96777562458801,0.016863385553534727,8.496777562496677e-05,0.00016863385553685066,2.1256166604644022e-08,2.1940847749757353e-10,2.1249320525384974e-06
100.0,1.0,100.0,16.0,1e+16,35.0,18.640905141830444,18.22979497909546,20.0,82.50840208518548,0.01360048411621051,8.25084021219631e-05,0.0001360048412833518,5.600963959295768e-08,1.235375690633589e-10,5.644619704980869e-06
1.0,1000.0,0.001,5.0,100000.0,30.0,4.321853876113892,18.291961908340454,18.0,75.29126480207537,0.0075291264802075375,7.529126480207539e-05,7.529126480207539e-05,4.5967185613449146e-10,4.60131502677541e-07,2.133433297403155e-24
100.0,1.0,100.0,9.0,1000000000.0,15.0,1.2423410415649414,14.643975019454956,19.0,0.9154587751549652,0.0001280055743535513,9.154587751550136e-07,1.2800557435356479e-06,1.436681051902866e-10,1.4419296312517815e-10,9.118305416278005e-11
1.0,10.0,0.1,16.0,1e+16,25.0,78.67287421226501,15.665802955627441,51.0,7249.17227303947,0.6781251978129887,0.0072491748520278855,0.006781256803170261,0.00141512556001544,0.002233996754512191,0.001333238324150443
